Value,strHistologyBehaviour,Preferred,label,,
8077,2,FALSE,"Squamous dysplasia, high grade [REPORTABLE 2021+, EXCLUDING C53._; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES]",,
8077,2,FALSE,"Squamous intraepithelial lesion, high grade [REPORTABLE 2021+, EXCLUDING C53._; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES]",,
8077,2,FALSE,"Squamous intraepithelial neoplasia, grade II [REPORTABLE 2021+, EXCLUDING C53._; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES]",,
8077,2,FALSE,"Vaginal intraepithelial neoplasia, grade III (C52._) [SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES]",,
8077,2,FALSE,VAIN III (C52._) [SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES],,
8077,2,FALSE,VIN III (C51._) [SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES],,
8077,2,FALSE,"Vulvar intraepithelial neoplasia, grade III (C51._) [SEE STANDARD SETTER REQUIREMENTS FOR REPORTABLE SITES]",,
8078,3,TRUE,Squamous cell carcinoma with horn formation,,
8078,3,FALSE,"Carcinoma, squamous cell, with horn formation",,
8078,3,FALSE,"Horn formation, squamous cell carcinoma with",,
8078,3,FALSE,"Squamous cell carcinoma, with horn formation",,
8080,2,TRUE,Queyrat erythroplasia (C60._),,
8080,2,FALSE,"Erythroplasia, Queyrat (C60._)",,
8081,2,TRUE,Bowen disease (C44._),,
8081,2,FALSE,Bowen type intraepidermal squamous cell carcinoma (C44._),,
8081,2,FALSE,"Carcinoma, Bowen type, intraepidermal squamous cell (C44._)",,
8081,2,FALSE,"Carcinoma, intraepidermal, squamous cell, Bowen type (C44._)",,
8081,2,FALSE,"Carcinoma, squamous cell, intradermal, Bowen type (C44._)",,
8081,2,FALSE,"Disease, Bowen (C44._)",,
8081,2,FALSE,"Intraepidermal squamous cell carcinoma, Bowen type (C44._)",,
8081,2,FALSE,"Squamous cell carcinoma, Bowen type, intraepidermal (C44._)",,
8081,2,FALSE,"Squamous cell carcinoma, intraepidermal, Bowen type (C44._)",,
8082,3,TRUE,Lymphoepithelial carcinoma,,
8082,3,FALSE,"Carcinoma, lymphoepithelial",,
8082,3,FALSE,"Carcinoma, lymphoepithelioma-like",,
8082,3,FALSE,Lymphoepithelioma,,
8082,3,FALSE,Lymphoepithelioma-like carcinoma,,
8082,3,FALSE,Schmincke tumor (C11._),,
8082,3,FALSE,"Tumor, Schmincke (C11._)",,
8083,3,TRUE,Basaloid squamous cell carcinoma,,
8083,3,FALSE,"Carcinoma, basaloid squamous cell",,
8083,3,FALSE,"Carcinoma, papillary-basaloid [2021+]",,
8083,3,FALSE,"Carcinoma, squamous cell, basaloid",,
8083,3,FALSE,Papillary-basaloid carcinoma [2021+],,
8083,3,FALSE,"Squamous cell carcinoma, basaloid",,
8084,3,TRUE,"Squamous cell carcinoma, clear cell type",,
8084,3,FALSE,"Carcinoma, squamous cell, clear cell type",,
8084,3,FALSE,Clear cell type squamous cell carcinoma,,
8085,3,TRUE,"Squamous cell carcinoma, HPV-positive (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8085,3,FALSE,"Carcinoma, squamous cell, HPV-positive (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8085,3,FALSE,"HPV-positive squamous cell carcinoma (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8086,3,TRUE,"Squamous cell carcinoma, HPV-negative (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8086,3,FALSE,"Carcinoma, squamous cell, HPV-negative (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8086,3,FALSE,"HPV-negative squamous cell carcinoma (C01.9, C09.9, C10.2, C10.3, C10.8, C10.9, C31.0–C31.3, C31.9) [2018+]",,
8090,1,TRUE,Basal cell tumor (C44._),,
8090,1,FALSE,"Tumor, basal cell (C44._)",,
8090,3,TRUE,"Basal cell carcinoma, NOS (C44._)",,
8090,3,FALSE,Basal cell carcinoma with adnexal differentiation (C44._) ,,
8090,3,FALSE,"Basal cell carcinoma, pigmented (C44._)",,
8090,3,FALSE,Basal cell epithelioma (C44._),,
8090,3,FALSE,"Carcinoma, basal cell with adnexal differentiation (C44._) ",,
8090,3,FALSE,"Carcinoma, basal cell, NOS (C44._)",,
8090,3,FALSE,"Carcinoma, basal cell, pigmented (C44._)",,
8090,3,FALSE,"Carcinoma, pigmented basal cell (C44._)",,
8090,3,FALSE,"Epithelioma, basal cell (C44._)",,
8090,3,FALSE,Pigmented basal cell carcinoma (C44._),,
8090,3,FALSE,Rodent ulcer (C44._),,
8090,3,FALSE,"Ulcer, rodent (C44._)",,
8091,3,TRUE,Superficial basal cell carcinoma (C44._) ,,
8091,3,FALSE,"Basal cell carcinoma, multicentric (C44._)",,
8091,3,FALSE,"Basal cell carcinoma, multifocal superficial (C44._)",,
8091,3,FALSE,"Basal cell carcinoma, superficial (C44._)",,
8091,3,FALSE,"Carcinoma, basal cell, multicentric (C44._)",,
8091,3,FALSE,"Carcinoma, basal cell, multifocal superficial (C44._)",,
8091,3,FALSE,"Carcinoma, basal cell, superficial (C44._)",,
8091,3,FALSE,"Carcinoma, basal cell, superficial, multifocal (C44._)",,
8091,3,FALSE,"Carcinoma, multicentric basal cell (C44._)",,
8091,3,FALSE,"Carcinoma, multifocal superficial basal cell (C44._)",,
8091,3,FALSE,Multicentric basal cell carcinoma (C44._),,
8091,3,FALSE,Multifocal superficial basal cell carcinoma (C44._),,
8091,3,FALSE,"Superficial basal cell carcinoma, multifocal (C44._)",,
8092,3,TRUE,"Infiltrating basal cell carcinoma, NOS (C44._)",,
8092,3,FALSE,"Basal cell carcinoma, desmoplastic type (C44._)",,
8092,3,FALSE,"Basal cell carcinoma, infiltrating, non-sclerosing (C44._)",,
8092,3,FALSE,"Basal cell carcinoma, infiltrating, NOS (C44._)",,
8092,3,FALSE,"Basal cell carcinoma, infiltrating, sclerosing (C44._)",,
8092,3,FALSE,"Basal cell carcinoma, morpheic (C44._)",,
8092,3,FALSE,"Carcinoma, basal cell, desmoplastic type (C44._)",,
8092,3,FALSE,"Carcinoma, basal cell, morpheic (C44._)",,
8092,3,FALSE,"Carcinoma, basal cell, non-sclerosing, infiltrating (C44._)",,
8092,3,FALSE,"Carcinoma, basal cell, sclerosing, infiltrating (C44._)",,
8092,3,FALSE,"Desmoplastic type, basal cell carcinoma (C44._)",,
8092,3,FALSE,"Infiltrating basal cell carcinoma, non-sclerosing (C44._)",,
8092,3,FALSE,"Infiltrating basal cell carcinoma, sclerosing (C44._)",,
8092,3,FALSE,Morpheic basal cell carcinoma (C44._),,
8092,3,FALSE,Non-sclerosing infiltrating basal cell carcinoma (C44._),,
8092,3,FALSE,"Sclerosing basal cell carcinoma, infiltrating (C44._)",,
8093,3,TRUE,"Basal cell carcinoma, fibroepithelial (C44._)",,
8093,3,FALSE,"Basal cell carcinoma, fibroepithelial, Pinkus type",,
8093,3,FALSE,"Carcinoma, basal cell, fibroepithelial (C44._)",,
8093,3,FALSE,"Carcinoma, basal cell, fibroepithelial, Pinkus type",,
8093,3,FALSE,Fibroepithelial basal cell carcinoma (C44._),,
8093,3,FALSE,"Fibroepithelial basal cell carcinoma, Pinkus type",,
8093,3,FALSE,Fibroepithelioma of Pinkus type,,
8093,3,FALSE,"Fibroepithelioma, NOS",,
8093,3,FALSE,Pinkus tumor,,
8093,3,FALSE,"Pinkus type, fibroepithelial basal cell carcinoma",,
8093,3,FALSE,"Pinkus type, fibroepithelioma",,
8093,3,FALSE,"Tumor, Pinkus",,
8094,3,TRUE,Basosquamous carcinoma (C44._),,
8094,3,FALSE,"Basal-squamous cell carcinoma, mixed (C44._)",,
8094,3,FALSE,"Carcinoma, basal-squamous cell, mixed (C44._)",,
8094,3,FALSE,"Carcinoma, basosquamous (C44._)",,
8094,3,FALSE,"Carcinoma, mixed basal-squamous cell (C44._)",,
8094,3,FALSE,Mixed basal-squamous cell carcinoma (C44._),,
8094,3,FALSE,Mixed squamous-basal cell carcinoma (C44._),,
8094,3,FALSE,"Squamous-basal cell carcinoma, mixed (C44._)",,
8095,3,TRUE,Metatypical carcinoma (C44._),,
8095,3,FALSE,"Carcinoma, metatypical (C44._)",,
8096,0,TRUE,Intraepidermal epithelioma of Jadassohn (C44._),,
8096,0,FALSE,"Epithelioma, intraepidermal, Jadassohn (C44._)",,
8096,0,FALSE,"Intraepidermal epithelioma, Jadassohn (C44._)",,
8096,0,FALSE,Jadassohn intraepidermal epithelioma (C44._),,
8097,3,TRUE,"Basal cell carcinoma, nodular (C44._)",,
8097,3,FALSE,"Basal cell carcinoma, micronodular (C44._)",,
8097,3,FALSE,"Carcinoma, basal cell, micronodular (C44._)",,
8097,3,FALSE,"Carcinoma, basal cell, nodular (C44._)",,
8097,3,FALSE,Micronodular basal cell carcinoma (C44._),,
8097,3,FALSE,Nodular basal cell carcinoma (C44._),,
8098,3,TRUE,Adenoid basal carcinoma (C53._),,
8098,3,FALSE,"Basal carcinoma, adenoid (C53._)",,
8098,3,FALSE,"Carcinoma, adenoid basal (C53._)",,
8098,3,FALSE,"Carcinoma, basal, adenoid (C53._)",,
8100,0,TRUE,Trichoepithelioma (C44._),,
8100,0,FALSE,"Adenoideos cysticum, epithelioma (C44._)",,
8100,0,FALSE,Brooke tumor (C44._),,
8100,0,FALSE,"Cysticum, epithelioma adenoideos (C44._)",,
8100,0,FALSE,Epithelioma adenoideos cysticum (C44._),,
8100,0,FALSE,"Tumor, Brooke (C44._)",,
8101,0,TRUE,Trichofolliculoma (C44._),,
8102,0,TRUE,Trichilemmoma (C44._),,
8102,3,TRUE,Trichilemmocarcinoma (C44._),,
8102,3,FALSE,"Carcinoma, trichilemmal (C44._)",,
8102,3,FALSE,Trichilemmal carcinoma (C44._),,
8103,0,TRUE,Pilar tumor (C44._),,
8103,0,FALSE,"Cyst, proliferating trichilemmal",,
8103,0,FALSE,"Cyst, trichilemmal, proliferating",,
8103,0,FALSE,Proliferating trichilemmal cyst,,
8103,0,FALSE,Proliferating trichilemmal tumor,,
8103,0,FALSE,"Trichilemmal cyst, proliferating",,
8103,0,FALSE,"Trichilemmal tumor, proliferating",,
8103,0,FALSE,"Tumor, pilar (C44._)",,
8103,0,FALSE,"Tumor, proliferating trichilemmal",,
8103,0,FALSE,"Tumor, trichilemmal, proliferating",,
8110,0,TRUE,"Pilomatrixoma, NOS (C44._)",,
8110,0,FALSE,Calcifying epithelioma of Malherbe (C44._),,
8110,0,FALSE,"Epithelioma, calcifying, Malherbe (C44._)",,
8110,0,FALSE,Malherbe calcifying epithelioma (C44._),,
8110,0,FALSE,"Pilomatricoma, NOS",,
8110,3,TRUE,Pilomatrical carcinoma (C44._),,
8110,3,FALSE,"Carcinoma, matrical (C44._)",,
8110,3,FALSE,"Carcinoma, pilomatrical (C44._)",,
8110,3,FALSE,"Carcinoma, pilomatrix (C44._)",,
8110,3,FALSE,Matrical carcinoma (C44._),,
8110,3,FALSE,"Pilomatricoma, malignant (C44._)",,
8110,3,FALSE,Pilomatrix carcinoma (C44._),,
8110,3,FALSE,"Pilomatrixoma, malignant (C44._)",,
8120,0,TRUE,"Transitional cell papilloma, benign",,
8120,0,FALSE,"Papilloma, transitional",,
8120,0,FALSE,"Papilloma, transitional cell, benign",,
8120,0,FALSE,"Papilloma, transitional, NOS",,
8120,0,FALSE,Transitional papilloma,,
8120,1,TRUE,"Urothelial papilloma, NOS",,
8120,1,FALSE,"Bladder, papilloma of (C67._)",,
8120,1,FALSE,Papilloma of bladder (C67._),,
8120,1,FALSE,"Papilloma, bladder (C67._)",,
8120,1,FALSE,"Papilloma, NOS of bladder (C67._)",,
8120,1,FALSE,"Papilloma, transitional cell, NOS",,
8120,1,FALSE,"Papilloma, urothelial, NOS",,
8120,1,FALSE,"Transitional cell papilloma, NOS",,
8120,2,TRUE,Transitional cell carcinoma in situ,,
8120,2,FALSE,"Carcinoma in situ, transitional cell",,
8120,2,FALSE,"Carcinoma in situ, urothelial",,
8120,2,FALSE,"Carcinoma, transitional cell in situ",,
8120,2,FALSE,"Carcinoma, urothelial, in situ",,
8120,2,FALSE,"In situ carcinoma, transitional cell",,
8120,2,FALSE,In situ transitional cell carcinoma,,
8120,2,FALSE,Urothelial carcinoma in situ,,
8120,3,TRUE,"Transitional cell carcinoma, NOS",,
8120,3,FALSE,"Carcinoma, squamotransitional [2018+]",,
8120,3,FALSE,"Carcinoma, squamotransitional cell (C53._) [2018+]",,
8120,3,FALSE,"Carcinoma, transitional",,
8120,3,FALSE,"Carcinoma, transitional cell, NOS",,
8120,3,FALSE,"Carcinoma, urothelial with divergent differentiation  (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial with squamous differentiation (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial with trophoblastic differentiation  (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial, clear cell (glycogen-rich) (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial, lipid-rich (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial, microcystic (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial, nested (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Carcinoma, urothelial, NOS",,
8120,3,FALSE,"Clear cell (glycogen-rich) urothelial carcinoma (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Lipid-rich urothelial carcinoma (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Microcystic urothelial carcinoma (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Nested urothelial carcinoma (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,Squamotransitional carcinoma [2018+],,
8120,3,FALSE,Squamotransitional cell carcinoma (C53._) [2018+],,
8120,3,FALSE,Transitional carcinoma,,
8120,3,FALSE,"Urothelial carcinoma with divergent differentiation  (C65.9, C66.9, C67._, C68._)",,
8120,3,FALSE,"Urothelial carcinoma with squamous differentiation (C65.9, C66.9, C67._, C68._)",,
8120,3,FALSE,"Urothelial carcinoma with trophoblastic differentiation (C65.9, C66.9, C67._, C68._) ",,
8120,3,FALSE,"Urothelial carcinoma, clear cell (glycogen-rich) (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Urothelial carcinoma, lipid-rich (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Urothelial carcinoma, microcystic (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Urothelial carcinoma, nested (C65.9, C66.9, C67._, C68._) [2018+]",,
8120,3,FALSE,"Urothelial carcinoma, NOS",,
8121,0,TRUE,"Schneiderian papilloma, NOS (C30.0, C31._)",,
8121,0,FALSE,"Exophytic sinonasal papilloma (C30.0, C31._)",,
8121,0,FALSE,"Fungiform sinonasal papilloma (C30.0, C31._)",,
8121,0,FALSE,"Papilloma, Schneiderian, NOS (C30.0, C31._)",,
8121,0,FALSE,"Papilloma, sinonasal, exophytic (C30.0, C31._)",,
8121,0,FALSE,"Papilloma, sinonasal, fungiform (C30.0, C31._)",,
8121,0,FALSE,"Papilloma, sinonasal, NOS (C30.0, C31._)",,
8121,0,FALSE,"Papilloma, transitional cell, inverted, benign",,
8121,0,FALSE,"Papilloma, transitional, inverted, benign",,
8121,0,FALSE,"Sinonasal papilloma, exophytic (C30.0, C31._)",,
8121,0,FALSE,"Sinonasal papilloma, fungiform (C30.0, C31._)",,
8121,0,FALSE,"Sinonasal papilloma, NOS (C30.0, C31._)",,
8121,0,FALSE,"Transitional cell papilloma, inverted, benign",,
8121,0,FALSE,"Transitional papilloma, inverted, benign",,
8121,1,TRUE,"Transitional cell papilloma, inverted, NOS",,
8121,1,FALSE,Columnar cell papilloma,,
8121,1,FALSE,"Cylindrical cell papilloma (C30.0, C31._)",,
8121,1,FALSE,"Inverted Schneiderian papilloma (C30.0, C31._)",,
8121,1,FALSE,"Inverted transitional cell papilloma, NOS",,
8121,1,FALSE,"Oncocytic Schneiderian papilloma (C30.0, C31._)",,
8121,1,FALSE,"Papilloma, columnar cell",,
8121,1,FALSE,"Papilloma, cylindrical cell (C30.0, C31._)",,
8121,1,FALSE,"Papilloma, Schneiderian, inverted (C30.0, C31._)",,
8121,1,FALSE,"Papilloma, Schneiderian, oncocytic (C30.0, C31._)",,
8121,1,FALSE,"Papilloma, transitional cell, inverted, NOS",,
8121,1,FALSE,"Papilloma, transitional, inverted, NOS",,
8121,1,FALSE,"Schneiderian papilloma, inverted (C30.0, C31._)",,
8121,1,FALSE,"Schneiderian papilloma, oncocytic (C30.0, C31._)",,
8121,1,FALSE,"Transitional papilloma, inverted, NOS",,
8121,3,TRUE,"Schneiderian carcinoma (C30.0, C31._)",,
8121,3,FALSE,"Carcinoma, cylindrical cell (C30.0, C31._)",,
8121,3,FALSE,"Carcinoma, Schneiderian (C30.0, C31._)",,
8121,3,FALSE,"Cylindrical cell carcinoma (C30.0, C31._)",,
8122,3,TRUE,"Urothelial carcinoma, sarcomatoid ",,
8122,3,FALSE,"Carcinoma, transitional cell, sarcomatoid",,
8122,3,FALSE,"Carcinoma, transitional cell, spindle cell",,
8122,3,FALSE,"Carcinoma, urothelial, sarcomatoid ",,
8122,3,FALSE,"Carcinoma, urothelial, spindle cell ",,
8122,3,FALSE,Sarcomatoid transitional cell carcinoma,,
8122,3,FALSE,Sarcomatoid urothelial carcinoma ,,
8122,3,FALSE,Spindle cell transitional cell carcinoma,,
8122,3,FALSE,Spindle cell urothelial cell carcinoma ,,
8122,3,FALSE,"Transitional cell carcinoma, sarcomatoid",,
8122,3,FALSE,"Transitional cell carcinoma, spindle cell ",,
8122,3,FALSE,"Urothelial carcinoma, spindle cell ",,
8123,3,TRUE,Basaloid carcinoma,,
8123,3,FALSE,"Carcinoma, basaloid",,
8124,3,TRUE,Cloacogenic carcinoma (C21.2),,
8124,3,FALSE,"Carcinoma, cloacogenic (C21.2)",,
8130,1,TRUE,Papillary urothelial neoplasm of low malignant potential (C67._),,
8130,1,FALSE,"Low malignant potential, papillary transitional cell neoplasm (C67._)",,
8130,1,FALSE,"Low malignant potential, papillary urothelial neoplasm (C67._)",,
8130,1,FALSE,"Neoplasm, papillary transitional cell, low malignant potential (C67._)",,
8130,1,FALSE,"Neoplasm, papillary urothelial, low malignant potential (C67._)",,
8130,1,FALSE,Papillary transitional cell neoplasm of low malignant potential (C67._),,
8130,1,FALSE,"Transitional cell neoplasm, papillary, low malignant potential (C67._)",,
8130,1,FALSE,"Urothelial neoplasm, papillary, of low malignant potential (C67._)",,
8130,2,TRUE,"Papillary transitional cell carcinoma, non-invasive (C67._)",,
8130,2,FALSE,"Carcinoma, non-invasive, papillary transitional cell (C67._)",,
8130,2,FALSE,"Carcinoma, non-invasive, papillary urothelial (C67._)",,
8130,2,FALSE,"Carcinoma, papillary transitional cell, non-invasive (C67._)",,
8130,2,FALSE,"Carcinoma, papillary urothelial, non-invasive (C67._)",,
8130,2,FALSE,"Carcinoma, transitional cell, papillary, non-invasive (C67._)",,
8130,2,FALSE,"Carcinoma, urothelial, non-invasive, papillary (C67._)",,
8130,2,FALSE,"Carcinoma, urothelial, papillary, non-invasive (C67._)",,
8130,2,FALSE,"Non-invasive carcinoma, papillary transitional cell (C67._)",,
8130,2,FALSE,"Non-invasive carcinoma, papillary urothelial (C67._)",,
8130,2,FALSE,"Papillary carcinoma, urothelial, non-invasive (C67._)",,
8130,2,FALSE,"Papillary urothelial carcinoma, non-invasive (C67._)",,
8130,2,FALSE,"Transitional cell carcinoma, papillary, non-invasive (C67._)",,
8130,2,FALSE,"Urothelial carcinoma, papillary, non-invasive (C67._)",,
8130,3,TRUE,Papillary transitional cell carcinoma (C67._),,
8130,3,FALSE,"Carcinoma, papillary transitional cell (C67._)",,
8130,3,FALSE,"Carcinoma, papillary urothelial (C67._)",,
8130,3,FALSE,"Carcinoma, transitional cell, papillary (C67._)",,
8130,3,FALSE,"Papillary carcinoma, transitional cell (C67._)",,
8130,3,FALSE,"Papillary carcinoma, urothelial (C67._)",,
8130,3,FALSE,Papillary urothelial carcinoma (C67._),,
8130,3,FALSE,"Transitional cell carcinoma, papillary (C67._)",,
8130,3,FALSE,"Urothelial carcinoma, papillary (C67._)",,
8131,3,TRUE,"Urothelial carcinoma, micropapillary (C67._) ",,
8131,3,FALSE,"Carcinoma, micropapillary transitional cell (C67._)",,
8131,3,FALSE,"Carcinoma, transitional cell, micropapillary (C67._)",,
8131,3,FALSE,"Carcinoma, urothelial, micropapillary (C67._) ",,
8131,3,FALSE,Micropapillary transitional cell carcinoma (C67._),,
8131,3,FALSE,Micropapillary urothelial carcinoma (C67._) ,,
8131,3,FALSE,"Transitional cell carcinoma, micropapillary (C67._) ",,
8140,0,TRUE,"Adenoma, NOS",,
8140,1,TRUE,Atypical adenoma,,
8140,1,FALSE,"Adenoma, atypical",,
8140,1,FALSE,"Adenoma, bronchial, NOS (C34._)",,
8140,1,FALSE,"Bronchial adenoma, NOS (C34._)",,
8140,2,TRUE,"Adenocarcinoma in situ, NOS",,
8140,2,FALSE,"In situ adenocarcinoma, NOS",,
8140,3,TRUE,"Adenocarcinoma, NOS",,
8140,3,FALSE,Acinar adenocarcinoma (C61.9 ONLY) [DO NOT USE 8550/3 OR 8551/3 FOR PROSTATE] [2018+],,
8140,3,FALSE,"Adenocarcinoma, acinar (C61.9 ONLY) [DO NOT USE 8550/3 OR 8551/3 FOR PROSTATE] [2018+]",,
8140,3,FALSE,"Adenocarcinoma, endocervical, usual type (C53._) [2018+]",,
8140,3,FALSE,"Adenocarcinoma, minimally invasive, NOS (C34._) [2018+]",,
8140,3,FALSE,"Adenocarcinoma, usual type ",,
8140,3,FALSE,"Carcinoma of Skene, Cowper and Littre Glands [REPORTABLE 2021+]",,
8140,3,FALSE,Endocervical adenocarcinoma usual type (C53._) [2018+],,
8140,3,FALSE,Endolymphatic sac tumor [REPORTABLE 2021+],,
8140,3,FALSE,"Minimally invasive adenocarcinoma, NOS (C34._) [2018+]",,
8140,3,FALSE,Parathyroid tumor (C75.0) [REPORTABLE 2021+],,
8140,3,FALSE,"Tumor, endolymphatic sac [REPORTABLE 2021+]",,
8140,3,FALSE,"Tumor, parathyroid (C75.0) [REPORTABLE 2021+]",,
8140,3,FALSE,Usual type adenocarcinoma ,,
8140,6,TRUE,"Adenocarcinoma, metastatic, NOS",,
8140,6,FALSE,"Adenocarcinoma, NOS, metastatic",,
8140,6,FALSE,"Metastatic adenocarcinoma, NOS",,
8141,3,TRUE,Scirrhous adenocarcinoma,,
8141,3,FALSE,"Adenocarcinoma, scirrhous",,
8141,3,FALSE,Carcinoma with productive fibrosis,,
8141,3,FALSE,"Carcinoma, scirrhous",,
8141,3,FALSE,"Fibrosis, carcinoma with productive",,
8141,3,FALSE,"Productive fibrosis, carcinoma with",,
8141,3,FALSE,Scirrhous carcinoma,,
8142,3,TRUE,Linitis plastica (C16._),,
8142,3,FALSE,"Plastica, linitis (C16._)",,
8143,3,TRUE,Superficial spreading adenocarcinoma,,
8143,3,FALSE,"Adenocarcinoma, superficial spreading",,
8144,3,TRUE,"Adenocarcinoma, intestinal type (C16._)",,
8144,3,FALSE,"Adenocarcinoma, enteric (C34. _, C65.9, C66.9, C67._, C68._) [2018+]",,
